episode,reward,loss
84,379.3650793650693,0.46633101217448714
85,468.90459363956796,0.46917081834375857
86,673.4138972809487,0.4836082641482353
87,880.7692307692138,0.49591592924296857
88,458.4905660377197,0.5164020450562239
89,458.7301587301455,0.5298279391229153
90,860.629921259829,0.5419847330152988
91,515.1515151515043,0.5529364179372788
92,255.3008595988516,0.5589103873372078
93,555.9485530546566,0.5517623699605465
94,438.4615384615274,0.5649536730349064
95,396.3235294117493,0.5669323488771916
96,662.9870129869959,0.5674584229886532
97,691.3669064748028,0.5707689486742019
98,172.72727272727755,0.5790650488436222
99,-21.258823529411018,0.572307126634896
100,33.95638629283474,0.5803564053177833
101,790.0709219858036,0.5766966969370843
102,528.8659793814393,0.5827894188761711
103,500.70671378091475,0.588744933873415
104,855.172413793087,0.6066901496648789
105,505.4421768707381,0.6118190414905548
106,541.891891891878,0.6158660991191864
107,716.6089965397805,0.6177674358189106
108,539.1752577319492,0.6220116922855378
109,724.67532467531,0.6234968441724777
110,374.7081712062231,0.6292869783043862
111,548.2084690553601,0.6234484868645668
112,581.9923371647475,0.6198977933228016
113,318.77256317688006,0.6139489643275737
114,722.9508196721204,0.5977260578870773
115,698.8338192419686,0.5951357370615006
116,387.80487804877765,0.586346362054348
117,707.3089700996537,0.5837978701293468
118,287.30158730159087,0.5804217205345631
119,504.57516339867993,0.581663889080286
120,37.12374581940116,0.5746724677085876
121,317.2932330826902,0.55464781498909
122,419.9999999999831,0.5535590665638447
123,337.8881987577522,0.5497314487993717
124,593.8110749185505,0.5446297051459551
125,22.44897959183875,0.5388756097853183
126,537.0106761565695,0.5358871656209231
127,467.1140939597188,0.5282036518603563
128,830.9090909090736,0.5442404936552048
129,483.9160839160709,0.5389496939778328
130,472.8155339805668,0.5356401630342007
131,292.74924471297555,0.529535225957632
132,568.9419795221678,0.5319030876457691
133,529.9999999999843,0.5246229039728642
134,350.7936507936383,0.5295594212710857
135,418.9003436426069,0.5253968773782254
136,386.84210526314956,0.519013829484582
137,459.0062111801128,0.5116927789002657
138,907.5999999999839,0.5127909961458924
139,374.35897435897596,0.5103147743940354
140,388.3720930232404,0.5039138691723347
141,79.77528089888133,0.5033210450261831
142,399.9999999999856,0.4912543825358152
143,703.9867109634429,0.49107056511938574
144,751.1450381679248,0.5012528460025787
145,363.66782006919016,0.5035799749195575
146,654.8387096774081,0.5045408536791801
147,271.84115523464175,0.49413580779731275
148,675.9740259740092,0.4976441483795643
149,316.0305343511404,0.4891381354779005
150,600.9646302250636,0.4898874402344227
151,420.8333333333322,0.493844402551651
152,252.61707988979933,0.5002394889891147
153,827.0072992700575,0.5008383907079696
154,370.2194357366665,0.5133747727274894
155,364.1509433962235,0.5114103020578623
156,748.7972508590906,0.5109443187117576
157,275.00000000000443,0.5189050703793764
158,706.2283737024098,0.5299114265143872
159,409.02527075810633,0.5289121626317501
160,412.02749140892075,0.5207363090217113
161,570.0680272108722,0.5125405002236366
162,295.1890034364134,0.5163514941930771
163,505.53633217991757,0.5210205143988133
164,242.007434944243,0.5218848075419664
165,823.3449477351751,0.5217367735207081
166,343.11377245507686,0.5273611019998788
167,531.5789473684071,0.5267815042436123
168,490.90909090907803,0.5307519837617874
169,157.42574257426222,0.5277021659314632
170,188.88888888889153,0.5132763702571392
171,446.9798657718021,0.504622496843338
172,654.7169811320576,0.509864147156477
173,813.7254901960607,0.525082713574171
174,844.4444444444254,0.5272078286409378
175,680.8219178082028,0.5363359268009663
176,622.580645161278,0.5319415253996849
177,824.4604316546577,0.5410033580362796
178,854.5454545454373,0.5443598228693008
179,886.9706840390694,0.5539384659826756
180,812.2807017543674,0.5693126983642578
181,428.87537993919716,0.5734773290753364
182,393.5897435897457,0.5657578192055225
183,639.8119122256894,0.5719477781355381
184,695.3795379537879,0.5724963354468345
185,889.5104895104727,0.5728317020535469
186,664.5051194539119,0.583542153596878
187,744.0677966101568,0.591895137488842
188,468.84057971013107,0.5872180300354958
189,849.4163424124379,0.5918177801072597
190,288.48920863309604,0.5926577141284942
191,592.5795053003471,0.593173204600811
192,373.8675958188007,0.5979635233283043
193,332.6241134751785,0.5880454413592815
194,405.2264808362255,0.5935331843197346
195,439.9239543726113,0.5954345414340496
196,399.999999999986,0.595514799773693
197,707.3089700996563,0.5927216484099627
198,722.2996515679289,0.6007240661978721
199,612.4183006535787,0.6042416893243789
200,516.352201257845,0.6121250592470169
201,711.3879003558628,0.6196836073994636
202,313.7931034482623,0.6281700674295425
203,639.864864864849,0.626527239382267
204,666.9902912621216,0.6237463529706001
205,499.31506849313695,0.6208525170981885
206,213.04347826087437,0.6062068441212177
207,276.3066202090634,0.5919646590948104
208,600.7042253521021,0.5900883462131024
209,423.6363636363584,0.584262536406517
210,338.5964912280644,0.572394891783595
211,103.44827586207414,0.5635275466144085
212,368.531468531458,0.5519384043514729
213,385.43689320388376,0.5473677462786436
214,615.4150197628321,0.5503917836248875
215,536.0294117646932,0.5550184580087661
216,589.6551724137795,0.5498663077354431
217,117.94871794872296,0.5405239545702935
218,564.6706586826206,0.5220128033906222
219,416.12903225805695,0.5301108310222625
220,369.17808219177084,0.5099354504048824
221,666.784452296811,0.4986444311738014
222,270.2422145328587,0.5159839572757483
223,24.830584192442444,0.505450229092342
224,629.48328267476,0.5077484032511711
225,851.3888888888698,0.514846247985959
226,680.9523809523655,0.5271118569076061
227,701.4184397162986,0.5311063556671143
228,657.5757575757415,0.5292477276623249
229,413.20754716979616,0.5387837285995484
230,828.0303030302847,0.5369230661094189
231,825.0936329587878,0.5397727625072002
232,342.67515923567066,0.541509501889348
233,568.7306501547872,0.5451251563876868
234,437.90613718410066,0.532841791421175
235,564.4951140065017,0.532867400765419
236,530.4347826086815,0.539432040810585
237,398.31649831649565,0.5332051652669907
238,-64.06521739130167,0.5300053999962061
239,505.96026490065907,0.5365418481454253
240,472.8813559321981,0.5451009550988675
241,279.0613718411551,0.5411221980154515
242,720.6896551723969,0.5463182074129581
243,723.5294117646972,0.5465911739468574
244,521.9931271477518,0.572777442932129
245,825.9259259259096,0.567336482077837
246,165.23297491039585,0.5675344537198543
247,426.98412698411454,0.5623332110345364
248,600.3367003366908,0.5530681447982788
249,660.1476014760017,0.5677517673969269
250,-4.286138613859649,0.5766381799481636
251,309.55631399315854,0.5784320589900017
252,564.4295302013292,0.5768783162534237
253,223.94366197183635,0.5743980523049831
254,119.12350597610073,0.5772770649790764
255,509.9290780141697,0.5566476996541023
256,765.5737704917889,0.5698513683825731
257,816.0839160839,0.5789538994133473
258,-75.33287671232914,0.5666939499633339
259,663.7540453074292,0.5617439878731966
260,153.91849529781084,0.5628492162823677
261,548.7455197132532,0.5495577137768268
262,590.2356902356742,0.5502726194262505
263,414.95016611294284,0.5482526006996632
264,460.5536332179805,0.5434679267704486
265,778.0487804877896,0.5427722198367119
266,755.6338028168836,0.5528775067031384
267,524.1830065359352,0.549314936041832
268,442.3728813559201,0.5566051787137986
269,582.6923076922961,0.549344309002161
270,487.59124087589976,0.5464268307089806
271,816.9960474308185,0.5630528604984284
272,401.94552529181476,0.5636375658214092
273,465.49520766771906,0.5614390845894813
274,107.79220779221255,0.558676389247179
275,266.03773584904224,0.5517862651348114
276,152.59515570934735,0.5438039174973964
277,278.09187279150564,0.5290477866232395
278,299.40828402366435,0.5272652085870504
279,-17.43119266055123,0.5127781296670437
280,91.86046511628265,0.49896272057294844
281,451.3307984790858,0.49498384714126586
282,606.0931899641461,0.4884342311322689
283,359.7315436241515,0.491196085229516
284,653.205128205115,0.4891317109465599
285,113.59223300971045,0.4913610955774784
286,212.2807017543861,0.4882590626180172
287,344.04332129963854,0.4858785353899002
288,409.0252707581088,0.4888437726944685
289,91.57088122605839,0.473118895560503
290,101.2779552715699,0.4619242344349623
291,489.2255892255847,0.4460320150703192
292,612.9032258064403,0.45277505910396576
293,512.5827814569408,0.46045647855103017
294,182.79883381924634,0.45405506651103494
295,559.4982078852948,0.44817946949601173
296,200.00000000000452,0.4495602210611105
297,534.1463414634014,0.44533359438180925
298,216.72597864769205,0.43651951605081557
299,94.78292682927278,0.4274187995310949
300,54.761904761903374,0.4128672981709242
301,172.7272727272776,0.4156879344135523
302,585.8237547892561,0.40747194188833236
303,248.14814814814466,0.39974786023795605
304,448.04270462632275,0.3867522297948599
305,60.714285714289694,0.3792982694208622
306,291.3043478260722,0.3787378526329994
307,141.49659863945956,0.37500364165008065
308,-7.082278481011642,0.38233816321768793
309,399.9999999999877,0.3783186291754246
310,173.0496453900728,0.38180168250203134
311,154.83870967742396,0.38069756377488373
312,347.45762711862926,0.3828465952798724
313,328.1249999999909,0.3944309241101146
314,482.78145695363344,0.39171314108371735
315,275.8620689655033,0.39645795145630836
316,466.1764705882211,0.3887978959828615
317,242.42424242423414,0.3863808789849281
318,23.817241379314737,0.3798372623934725
319,571.2802768165978,0.3879537128508091
320,432.05128205127323,0.3970013524144888
321,19.863013698632116,0.3912784963548183
322,244.56928838951765,0.3878026401102543
323,258.730158730145,0.39944716660678387
324,30.73079584775286,0.3954203665316951
325,70.49180327869347,0.39232268986105917
326,433.3333333333201,0.38552342522889377
327,528.975265017655,0.38601631331443786
328,342.37918215611955,0.3842799392044544
329,430.90909090907587,0.38763879957050085
330,515.91695501729,0.3792979548424482
331,829.6874999999836,0.39583973537385464
332,519.8630136986142,0.4057637725621462
333,100.65789473684386,0.4021530771702528
334,326.5232974910236,0.4154134858697653
335,361.0169491525273,0.40856252793967723
336,521.0526315789295,0.41105320131778716
337,305.62248995984345,0.40978777350485324
338,208.77192982456157,0.4067823146283627
339,248.92086330935774,0.4101241829544306
340,841.8181818181656,0.4216072824522853
341,441.9580419580277,0.4329829553365707
342,77.53623188406286,0.43006518290936946
343,520.7951070336302,0.4308154716044664
344,319.24398625428086,0.43454243810474874
345,282.6086956521738,0.43225778655707836
346,808.1632653061114,0.43777315416932105
347,336.24161073824354,0.45121810780465604
348,675.0865051902992,0.4476968271136284
349,265.1315789473541,0.45530506439507007
350,484.4155844155777,0.44813297399878504
351,69.4214876033108,0.4490719986110926
352,115.75342465753783,0.4519368942826986
353,261.70212765957376,0.4368874866366386
354,-8.759124087591863,0.4386247164309025
355,134.81781376518427,0.4382303933650255
356,320.3389830508498,0.4314017497301102
357,233.33333333333889,0.4370220517069101
358,215.28662420382113,0.43442389638721945
359,198.07692307692568,0.4303571562767029
360,636.4864864864701,0.42595739279687406
361,299.9999999999855,0.43357652562856674
362,507.6388888888788,0.42361330468952657
363,403.7593984962412,0.41702878892421724
364,173.31189710611343,0.404683342024684
365,296.1038961038816,0.40300164724886417
366,417.60563380280513,0.4084758270084858
367,-7.45867158671409,0.4081737941296974
368,504.36137071650217,0.4151461225897074
369,46.57980456026413,0.4017658452391624
370,677.0034843205432,0.40955689567327497
371,11.940298507463114,0.4109347897619009
372,281.8181818181676,0.41034479339420793
373,338.8489208633005,0.40675820964574816
374,-0.32154340835951384,0.3942307105958462
375,647.1264367815958,0.38611525040864947
376,79.33130699088665,0.39126943308115003
377,428.98550724636345,0.38199341148138044
378,15.022137404582395,0.3911271902119241
379,403.42465753423284,0.37956561671197414
380,670.370370370353,0.385561613291502
381,615.719063545136,0.3867848329097033
382,798.1818181818012,0.3884038264378905
383,542.3076923076776,0.4074537460207939
384,767.7419354838598,0.40627122241258623
385,286.88524590162547,0.42432940284907816
386,268.0781758957514,0.4237148248255253
387,462.4999999999905,0.4277304005920887
388,809.4650205761208,0.45312021823227405
389,357.7922077921953,0.463883794143796
390,508.69565217389936,0.4637532557398081
391,536.0424028268478,0.4648823137283325
392,372.52747252745723,0.47754842691123484
393,566.6666666666538,0.4746394575238228
394,319.46308724831033,0.47566046443581583
395,211.9533527696809,0.46511126051843166
396,603.5573122529563,0.46709551110863684
397,251.1450381679252,0.4751754884570837
398,703.5087719298105,0.4692444336414337
399,114.98371335505166,0.48349583062529566
400,618.8498402555782,0.4714984225779772
401,828.5714285714108,0.48860336980223656
402,857.1428571428395,0.5009960911124944
403,524.9999999999862,0.5123728707283736
404,584.7457627118495,0.5174727317541837
405,905.1999999999817,0.5315166047228037
406,270.12987012985695,0.5473739676773548
407,865.3846153845965,0.551998418956995
408,554.9295774647771,0.5635336226671934
409,742.6573426573298,0.5673718367516994
410,211.0367892976579,0.5650946922302246
411,314.2394822006338,0.5635784729272127
412,252.3131672597726,0.5575777673721314
413,674.7440273037358,0.5544451808035373
414,548.1481481481364,0.5549605255722999
415,541.0256410256305,0.5436441195011139
416,119.17808219178579,0.5417191616594791
417,783.6477987421204,0.5395438104271889
418,674.9196141478947,0.5569473803937435
419,901.7999999999827,0.5573083123765021
420,825.6756756756571,0.5598599757552147
421,593.5483870967637,0.56445747590065
422,216.99346405229042,0.5586831641793251
423,607.5471698113032,0.5630475224256516
424,483.3333333333192,0.564944614648819
425,330.46357615892657,0.5694842599630355
426,478.78787878786375,0.5642207283973694
427,618.9781021897704,0.5707163214683533
428,426.1437908496616,0.5744485031962395
429,367.53246753247095,0.567264052182436
430,865.3846153845994,0.5809887578487396
431,153.33333333333843,0.5742307238280773
432,57.30337078651894,0.5799122642576694
433,720.8955223880461,0.5696392628252507
434,347.8764478764323,0.5704248885214329
435,349.9999999999843,0.5550444676578045
436,509.9290780141739,0.550469135940075
437,634.98233215547,0.5470285670757293
438,18.210862619810186,0.5449657203257083
439,839.7163120567243,0.5410836641192436
440,359.259259259245,0.5405081992149353
441,251.17056856187844,0.5310512521862983
442,356.69291338582883,0.523792741805315
443,496.7741935483777,0.5232368541508913
444,448.87218045112456,0.5165945739001035
445,861.6724738675791,0.5124284211695195
446,286.44067796608726,0.5215935243070126
447,250.64935064933888,0.5162393518686295
448,328.0575539568347,0.5195049859881401
449,370.5882352941048,0.5221354555785656
450,597.2789115646127,0.5180314521193504
451,247.36842105262778,0.5233641256988049
452,652.6132404181042,0.5115121105909347
453,550.3496503496383,0.5182666265666485
454,250.4823151125367,0.5249291490763426
455,319.2546583850798,0.5242331654131412
456,662.0689655172241,0.5090051667541265
457,357.1428571428417,0.5078847174048424
458,551.8518518518345,0.49579849126935005
459,575.8620689655062,0.5001738040596246
460,11.913793103451013,0.4957187479675406
461,639.9267399267268,0.48955865213274957
462,337.0629370629228,0.49923913162946704
463,504.9822064056796,0.4973519690930843
464,177.96610169492016,0.4945847749263048
465,340.5594405594294,0.4812106286138296
466,593.1407942238128,0.4911873547285795
467,645.4545454545292,0.4986765187829733
468,296.61016949151656,0.49591996195912363
469,41.97530864197869,0.48394864247739316
470,347.0198675496557,0.4843565987050533
471,207.210031347962,0.4698513565957546
472,322.01834862385647,0.46736749017238616
473,329.090909090911,0.4769931890517473
474,196.5299684542638,0.47085864159464835
475,724.3727598566156,0.4636693731844425
476,256.16438356162934,0.4750313070118427
477,478.0730897009812,0.46726029075682163
478,573.7588652482128,0.4726855086684227
479,410.948905109475,0.47940106663107873
480,453.05466237940834,0.47799293652176855
481,341.47157190634186,0.46874440561234954
482,278.00687285223046,0.4686583914756775
483,20.754716981134017,0.47124314968287945
484,786.5979381443125,0.4717295866161585
485,549.4464944649333,0.476417699187994
486,115.97633136095178,0.4693349885940552
487,203.75426621160938,0.45631851387023925
488,383.552631578932,0.46284298035502436
489,570.4980842911717,0.4760823495835066
490,248.27586206896558,0.4639665679782629
491,799.6539792387442,0.4658763740360737
492,603.4482758620585,0.47513195033371447
493,656.457564575633,0.4781426387280226
494,29.682997118156294,0.4670297292917967
495,261.6352201257736,0.46064277122914793
496,618.8755020080258,0.4636830093115568
497,198.3050847457676,0.46998086173832415
498,51.800374531839225,0.45650614144449886
499,533.228840125379,0.4543926208466291
500,13.138686131388399,0.45389736045897006
501,-18.238993710692586,0.4461565842926502
502,231.23028391167082,0.4336597989797592
503,775.9398496240406,0.43874680638313296
504,371.18644067795185,0.4431665768772364
505,455.55555555554406,0.4428403038084507
506,661.4379084967201,0.44006831023097037
507,605.2238805969968,0.4465199405401945
508,539.9999999999909,0.4494535539150238
509,382.3943661971684,0.45707874569296836
510,555.9139784946084,0.4596419782936573
511,797.8102189780864,0.4651299900263548
512,459.10543130989214,0.48119823762774466
513,384.93975903613057,0.4768394205421209
514,716.6089965397804,0.4842645582407713
515,123.2704402515775,0.48611232988536357
516,684.2465753424528,0.47574554169178007
517,359.14396887157926,0.48714827218651774
518,676.1732851985449,0.4786050424873829
519,-15.887850467290484,0.47040844874084
520,622.6277372262657,0.4685589465051889
521,452.34657039709674,0.4743888077288866
522,664.4787644787483,0.47366387824714185
523,407.69230769229495,0.49401481230556965
524,115.09433962264225,0.484049949452281
525,17.241379310344712,0.46879362109303474
526,377.4193548386965,0.47185358832776547
527,643.0555555555401,0.4702477239370346
528,342.2442244224301,0.4737907423526049
529,41.79104477612298,0.468246857970953
530,415.35836177472925,0.4721172568500042
531,282.978723404243,0.4701775727123022
532,267.21311475410226,0.4577609172463417
533,575.2411575562547,0.45565881526470187
534,173.6156351791573,0.4539335549026728
535,445.7875457875429,0.4505099374204874
536,345.4828660436022,0.4593406157046557
537,439.28571428570376,0.4510257517695427
538,374.4744744744639,0.4586505756229162
539,598.3050847457483,0.4646795002222061
540,168.41307189541175,0.46093858653410674
541,786.2068965517064,0.47648339468240736
542,316.94915254235906,0.4841422202587128
543,579.083094555861,0.49077574934065343
544,551.8771331057847,0.47974371749162675
545,719.8757763974987,0.48268172693252565
546,40.62500000000345,0.4841918768584728
547,655.7003257328834,0.47831132532656195
548,684.2465753424542,0.4817319418340921
549,611.1913357400576,0.48173826998472213
550,826.6666666666551,0.49239981137216093
551,816.9329073482302,0.5009586561620235
552,544.6540880502973,0.490797223046422
553,542.361111111095,0.4985626924932003
554,618.1208053691121,0.5002593530267477
555,465.4952076677198,0.49933034843206403
556,797.5409836065422,0.49693727016448974
557,757.1428571428455,0.5074516602605581
558,372.5274725274626,0.5118592633605004
559,502.1505376343931,0.5213469819873572
560,711.5942028985395,0.5169874193370342
561,593.3333333333183,0.5209870003461837
562,483.0388692579446,0.5241967919170857
563,491.4396887159404,0.5166629128456116
564,553.5947712418186,0.5235083490312099
565,213.0990415335466,0.5198876215964556
566,799.2805755395505,0.5356123587489128
567,424.30555555554196,0.5412413896918297
568,576.156583629879,0.5391823683083058
569,661.245674740472,0.5496447593271733
570,832.8358208955041,0.5377186963260174
571,507.71704180062983,0.55778290989995
572,875.7785467127926,0.5734976535141468
573,606.4846416382113,0.5693154013752937
574,7.4074074074085665,0.5736537627875805
575,827.3504273504143,0.572622696429491
576,611.6788321167741,0.58316908416152
577,596.245733788383,0.5814191875755786
578,295.27027027025713,0.5873053259551525
579,290.334572490693,0.5819777899384498
580,461.47540983606063,0.5792320222258568
581,506.4516129032133,0.5728201214075088
582,350.33112582780063,0.5807654701173306
583,726.5306122448874,0.5811790967583657
584,529.8701298701229,0.5761597078442574
585,782.943143812692,0.5804527567923069
586,424.99999999999335,0.587039887458086
587,586.3354037266943,0.5852790168523788
588,467.6567656765549,0.5782308075428009
589,543.6363636363491,0.5722491669952869
590,67.2473867595869,0.5678824098408222
591,654.716981132062,0.558962692707777
592,583.5016835016671,0.5597034346163273
593,408.89679715301105,0.5618001025021077
594,339.73941368077186,0.555901524335146
595,316.66666666665407,0.5590187325775623
596,616.9117647058679,0.5532292099893094
597,94.44444444444648,0.5442916864305735
598,674.0863787375282,0.541471238821745
599,604.545454545442,0.5439299306422472
600,618.954248365997,0.5440300075113773
601,456.29139072846357,0.5417455320060253
602,851.4925373134156,0.5494228792935609
603,335.98615916954213,0.5494994466006756
604,389.09657320871185,0.5479450562000274
605,109.83606557377564,0.5474559481441975
606,470.8502024291346,0.5422980625629426
607,375.0830564783945,0.5422970795631409
608,425.4237288135459,0.5365447964966297
609,374.77744807120393,0.5302629677653312
610,275.0000000000047,0.5234906728863716
611,470.4697986577063,0.513638366907835
612,758.2375478927071,0.514429443910718
613,567.8082191780678,0.517403866648674
614,641.4330218068375,0.5269978351294994
615,681.1447811447656,0.5210799036920071
616,570.9265175718756,0.5208081144094467
617,749.9999999999823,0.5199023845493793
618,828.0303030302886,0.5263852615356446
619,249.15254237286834,0.535466797798872
620,385.8934169278872,0.5335190160870552
621,736.4312267657833,0.5322858840972186
622,423.3333333333247,0.5428250694274902
623,387.2611464968005,0.5362549100220203
624,279.6296296296184,0.5302644947469235
625,117.74193548387603,0.5148700522631406
626,383.9857651245404,0.5180134620964527
627,404.4776119402897,0.5152100044488906
628,409.1463414634076,0.5078891338706016
629,846.2365591397698,0.5108811165392398
630,695.5390334572338,0.5222985944747924
631,415.25423728813274,0.5200775816142559
632,378.82736156350364,0.5186496491134167
633,242.01954397394658,0.5186176638305188
634,497.4025974025847,0.5107781014293432
635,552.7331189710452,0.5178633359968662
636,43.88489208633452,0.5129108794629574
637,492.7152317880667,0.521972179979086
638,85.30351437700196,0.5041772844344378
639,343.4250764525888,0.4939749306738377
640,549.6598639455667,0.4911144777685404
641,525.4545454545367,0.49328513598442075
642,614.7651006711309,0.4934499224126339
643,584.5637583892519,0.49014019866287706
644,553.979238754313,0.49832234317064283
645,672.4137931034328,0.5061716082692146
646,724.3243243243081,0.5072070904523134
647,386.79245283017593,0.5177008322775364
648,486.0805860805786,0.5092430218458176
649,691.0958904109468,0.5137027287483216
650,677.7777777777677,0.5187262396067381
651,391.80327868851117,0.5206135274469852
652,803.7800687285041,0.522483388632536
653,488.23529411763246,0.5240776315927506
654,791.228070175421,0.5171364363878965
655,793.4707903779887,0.52538525390625
656,288.7043189368662,0.5201060144901276
657,372.3247232472274,0.5144450740218163
658,701.3698630136822,0.5164971964657307
659,787.3239436619544,0.5101020933836699
660,56.25000000000442,0.5164606903791428
661,835.7142857142695,0.5163673248738051
662,729.7872340425394,0.5127626725286245
663,690.9967845659007,0.528296030819416
664,82.75862068965898,0.5320701314508915
665,351.612903225803,0.5343301686495543
666,486.88524590162604,0.528690693795681
667,249.31506849314226,0.5302811688780784
668,438.9221556886182,0.5182826227545738
669,814.3968871595191,0.5233122455179692
670,483.33333333332047,0.5265518683940172
671,779.194630872467,0.5260569162666797
672,314.7909967845542,0.5350343808531761
673,354.8494983277459,0.5391200245320797
674,788.888888888871,0.5307471509873867
675,486.80555555554116,0.5449994782209396
676,576.1565836298793,0.5471845627129078
677,715.6028368794191,0.5584895071387291
678,408.96057347669245,0.5677563416659832
679,383.3333333333175,0.5635012217462063
680,408.8339222614708,0.5585261038541793
681,436.0824742267904,0.5673509564697743
682,256.9405099150144,0.5566709424257279
683,439.8230088495483,0.5475022308528423
684,350.511945392476,0.544730670273304
685,833.5793357933466,0.5397194829136133
686,323.1884057970928,0.5441830718517303
687,457.57575757574546,0.5437537777572871
688,826.3157894736668,0.5424931119084359
689,320.73170731706074,0.5430681961774826
690,593.0693069306861,0.5356835465878248
691,408.7719298245478,0.5457674671411514
692,269.4915254237251,0.5394649741053581
693,466.55290102387767,0.5338549200594426
694,721.192052980121,0.5272787944376469
695,465.54307116104604,0.5202279380559921
696,691.5194346289619,0.5263777201920747
697,712.4999999999842,0.5281692957133055
698,339.87341772151854,0.5294754451364279
699,589.5522388059576,0.5259624608457089
700,842.6229508196542,0.5354138503670692
701,374.8427672955823,0.5322512541860343
702,371.4285714285562,0.5263988346457481
703,596.9696969696835,0.523416305243969
704,826.9230769230593,0.5376712051033974
705,266.3663663663663,0.5384877909123897
706,519.2052980132335,0.5360962319523096
707,503.6363636363493,0.5425315659344196
708,802.6217228464288,0.5329815928190946
709,295.18900343641246,0.5427338993549347
710,132.08191126280386,0.5376854916810989
711,461.8729096989832,0.5279849133938551
712,706.8965517241213,0.5371788177937269
713,391.5824915824774,0.5289169382154941
714,503.2258064516003,0.5271685697734356
715,587.3065015479757,0.5314476806819439
716,715.6028368794191,0.530234464854002
717,547.6868327402007,0.5302108792960644
718,610.6918238993541,0.5338643766641616
719,805.2287581699148,0.5418449696302414
720,615.7894736841953,0.5382279821038246
721,469.6594427244522,0.5482341717630624
722,817.2932330826884,0.5488184981048108
723,636.8421052631429,0.5603067992627621
724,889.1696750902431,0.565680515140295
725,525.8503401360418,0.5698184349238873
726,505.83941605838083,0.5708449105918407
727,742.1052631578763,0.5722346658706665
728,813.6690647481836,0.5709083135426044
729,60.83916083916557,0.5788881525099278
730,319.46308724830965,0.5694636199474334
731,658.8652482269373,0.569607883900404
732,860.8540925266758,0.5742613072097301
733,581.6720257234588,0.5807944305539131
734,398.4802431610873,0.5779065853059292
735,834.065934065921,0.5862129278033972
736,318.60465116277726,0.5779504125416279
737,529.8507462686453,0.5824706652760505
738,313.4615384615249,0.5719571787714958
